episode,reward, average reward, 100-episode running mean reward
1545,263.6091,65.2593,150.4614
1546,162.0084,65.3219,149.4633
1547,234.4576,65.4313,149.517
1548,-23.8885,65.3736,146.6148
1549,5.0254,65.3346,143.9645
1550,286.1438,65.4771,144.5718
1551,128.6136,65.5178,143.218
1552,13.2382,65.4841,143.0345
1553,227.3252,65.5883,144.2168
1554,29.9157,65.5653,143.7684
1555,95.1306,65.5843,143.919
1556,-9.6203,65.536,142.416
1557,35.8521,65.5169,142.7452
1558,194.6934,65.5999,143.8862
1559,4.5344,65.5607,141.2193
1560,107.1411,65.5873,142.7356
1561,79.5348,65.5963,140.9133
1562,-39.1779,65.5292,140.8758
1563,254.704,65.6502,140.7171
1564,273.368,65.783,141.8165
1565,269.3929,65.9131,144.6035
1566,-12.7802,65.8629,144.1492
1567,136.9335,65.9083,144.1573
1568,144.1403,65.9581,143.1838
1569,275.3359,66.0916,143.7131
1570,147.1997,66.1433,144.087
1571,231.9763,66.2488,146.9749
1572,269.468,66.3781,148.1928
1573,265.4777,66.5047,148.289
1574,120.7226,66.5391,148.404
1575,230.9305,66.6435,148.3451
1576,267.1522,66.7707,148.3453
1577,263.0306,66.8952,149.267
1578,13.3305,66.8612,149.6242
1579,148.3972,66.9129,148.3677
1580,146.3561,66.9631,147.2467
1581,14.7502,66.9301,145.001
1582,157.2365,66.9872,143.7305
1583,282.9352,67.1236,146.6875
1584,129.4143,67.1629,145.2887
1585,150.0284,67.2152,145.4501
1586,258.6969,67.3359,147.9244
1587,253.2548,67.4531,148.8458
1588,18.7142,67.4224,146.4637
1589,-14.4238,67.3709,145.1377
1590,259.4114,67.4917,145.4044
1591,253.5991,67.6087,145.3563
1592,248.5857,67.7223,146.9532
1593,244.6413,67.8334,146.9007
1594,23.047,67.8053,144.6
1595,160.7014,67.8635,145.8884
1596,248.1759,67.9765,147.1954
1597,247.3088,68.0888,149.5415
1598,18.8759,68.058,149.9784
1599,239.8161,68.1654,151.5705
1600,8.6693,68.1282,151.1637
1601,258.3258,68.247,153.7154
1602,30.8051,68.2237,151.3742
1603,113.1102,68.2517,151.2179
1604,16.0506,68.2191,149.0958
1605,246.2164,68.33,149.3306
1606,258.5736,68.4485,149.2774
1607,263.3501,68.5698,150.8683
1608,274.6103,68.6979,152.0796
1609,32.2446,68.6752,152.318
1610,85.1978,68.6855,151.844
1611,259.1954,68.8038,152.8101
1612,7.5532,68.7658,151.3854
1613,126.2147,68.8014,150.221
1614,12.9272,68.7668,149.092
1615,243.8881,68.8752,148.7365
1616,36.3306,68.8551,147.7508
1617,134.3725,68.8956,147.4258
1618,184.7533,68.9672,147.6111
1619,36.8135,68.9473,148.1158
1620,238.3477,69.0519,149.4277
1621,286.7604,69.1862,151.052
1622,121.4125,69.2184,150.9368
1623,270.1727,69.3422,152.8483
1624,57.084,69.3347,150.9087
1625,-21.534,69.2787,148.1767
1626,255.2089,69.3931,148.2669
1627,275.2409,69.5196,149.4065
1628,263.6978,69.6389,149.538
1629,231.6031,69.7383,149.4186
1630,-9.9909,69.6894,148.2874
1631,-0.0012,69.6467,145.9481
1632,41.7272,69.6296,143.7777
1633,274.3282,69.7549,143.8791
1634,264.6347,69.8742,146.4958
1635,58.8015,69.8674,146.994
1636,255.8722,69.9811,148.83
1637,168.3849,70.0412,147.8987
1638,266.6009,70.1612,148.0377
1639,132.635,70.1993,149.0433
1640,255.2875,70.3122,151.0364
1641,15.0863,70.2785,150.1984
1642,280.5726,70.4066,153.2181
1643,244.3967,70.5125,154.7234
1644,-16.2242,70.4597,152.7375
1645,259.002,70.5744,152.6914
1646,248.2184,70.6823,153.5535
1647,-239.5602,70.4939,148.8133
1648,138.4149,70.5351,150.4364
1649,16.1121,70.5021,150.5472
1650,234.6347,70.6016,150.0322
1651,168.0366,70.6606,150.4264
1652,258.9738,70.7746,152.8837
1653,195.2385,70.8499,152.5629
1654,174.6757,70.9127,154.0105
1655,112.925,70.9381,154.1884
1656,282.9743,71.0661,157.1144
1657,86.331,71.0753,157.6192
1658,147.5944,71.1215,157.1482
1659,124.2113,71.1535,158.3449
1660,88.5402,71.1639,158.1589
1661,254.5205,71.2743,159.9088
1662,207.228,71.3561,162.3728
1663,169.179,71.415,161.5176
1664,134.4232,71.4528,160.1281
1665,288.7239,71.5833,160.3215
1666,4.9463,71.5433,160.4987
1667,305.8715,71.6839,162.1881
1668,-49.8471,71.611,160.2482
1669,-110.4267,71.502,156.3906
1670,264.2654,71.6174,157.5613
1671,246.382,71.722,157.7053
1672,241.8769,71.8237,157.4294
1673,279.7697,71.948,157.5723
1674,-14.2149,71.8966,156.2229
1675,274.3035,72.0174,156.6567
1676,130.0152,72.052,155.2853
1677,15.3016,72.0182,152.808
1678,17.5401,71.9857,152.8501
1679,265.4606,72.1009,154.0207
1680,301.2473,72.2373,155.5697
1681,281.8885,72.362,158.241
1682,17.2424,72.3293,156.8411
1683,189.5223,72.3989,155.907
1684,20.9839,72.3684,154.8227
1685,328.6403,72.5205,156.6088
1686,45.876,72.5047,154.4806
1687,-6.9126,72.4576,151.8789
1688,237.8074,72.5555,154.0698
1689,-17.7421,72.5021,154.0367
1690,98.7819,72.5176,152.4304
1691,259.1256,72.628,152.4856
1692,15.4682,72.5942,150.1544
1693,230.539,72.6875,150.0134
1694,-132.9244,72.5661,148.4537
1695,295.8734,72.6979,149.8054
1696,248.434,72.8015,149.808
1697,233.7107,72.8963,149.672
1698,197.9733,72.97,151.463
1699,287.173,73.096,151.9366
1700,-331.1845,72.8582,148.538
1701,29.1606,72.8325,146.2464
1702,63.4038,72.827,146.5724
1703,284.9158,72.9515,148.2904
1704,248.5044,73.0546,150.615
1705,250.5229,73.1587,150.658
1706,302.2411,73.2929,151.0947
1707,302.26,73.4271,151.4838
1708,30.3731,73.4019,149.0414
1709,-31.1527,73.3407,148.4075
1710,237.0765,73.4364,149.9262
1711,-25.1317,73.3788,147.083
1712,276.443,73.4974,149.7719
1713,292.6867,73.6254,151.4366
1714,36.815,73.6039,151.6755
1715,45.0751,73.5873,149.6873
1716,6.0142,73.5479,149.3842
1717,317.3046,73.6899,151.2135
1718,271.6896,73.8051,152.0829
1719,277.9639,73.9239,154.4944
1720,273.6987,74.04,154.8479
1721,245.519,74.1397,154.4355
1722,222.3452,74.2257,155.4448
1723,-12.3834,74.1755,152.6192
1724,260.1779,74.2834,154.6502
1725,285.4333,74.4058,157.7198
1726,15.666,74.3717,155.3244
1727,134.7936,74.4067,153.9199
1728,281.1601,74.5264,154.0946
1729,271.7041,74.6404,154.4956
1730,280.8585,74.7596,157.4041
1731,262.6117,74.8681,160.0302
1732,266.1794,74.9786,162.2747
1733,234.8443,75.0708,161.8799
1734,271.5229,75.1841,161.9488
1735,244.747,75.2819,163.8082
1736,288.2172,75.4045,164.1317
1737,261.0811,75.5114,165.0586
1738,225.5504,75.5977,164.6481
1739,271.5195,75.7104,166.037
1740,117.6506,75.7345,164.6606
1741,240.235,75.829,166.9121
1742,277.5948,75.9448,166.8823
1743,273.7165,76.0583,167.1755
1744,238.1423,76.1512,169.7192
1745,319.4154,76.2906,170.3233
1746,136.439,76.3251,169.2055
1747,48.7069,76.3093,172.0882
1748,250.8174,76.4091,173.2122
1749,268.3746,76.5189,175.7348
1750,290.7815,76.6413,176.2963
1751,276.0316,76.7552,177.3763
1752,293.811,76.8791,177.7246
1753,242.656,76.9736,178.1988
1754,172.9202,77.0283,178.1812
1755,242.8244,77.1228,179.4802
1756,271.8706,77.2337,179.3692
1757,219.7862,77.3148,180.7038
1758,299.5447,77.4413,182.2233
1759,113.1106,77.4615,182.1122
1760,245.0897,77.5568,183.6777
1761,127.4259,77.5851,182.4068
1762,271.7614,77.6953,183.0521
1763,-475.9232,77.3813,176.6011
1764,276.1121,77.4939,178.018
1765,232.4251,77.5817,177.455
1766,52.574,77.5676,177.9313
1767,155.1037,77.6114,176.4236
1768,286.3293,77.7295,179.7854
1769,241.4284,77.822,183.3039
1770,234.3302,77.9104,183.0046
1771,312.2843,78.0428,183.6636
1772,231.4253,78.1293,183.5591
1773,42.8931,78.1095,181.1903
1774,317.5509,78.2444,184.508
1775,247.9558,78.3401,184.2445
1776,284.9425,78.4564,185.7938
1777,281.6945,78.5708,188.4577
1778,30.5499,78.5437,188.5878
1779,253.4658,78.6421,188.4678
1780,-5.232,78.595,185.4031
1781,278.3537,78.7071,185.3677
1782,-74.2063,78.6213,184.4532
1783,282.5605,78.7357,185.3836
1784,267.7559,78.8416,187.8513
1785,284.5663,78.9569,187.4106
1786,258.8442,79.0576,189.5403
1787,250.5313,79.1536,192.1147
1788,288.7196,79.2708,192.6238
1789,281.9429,79.3841,195.6207
1790,114.7657,79.4038,195.7805
1791,272.8343,79.5118,195.9176
1792,276.5979,79.6218,198.5289
1793,-426.8959,79.3393,191.9545
1794,19.0355,79.3057,193.4741
1795,273.0962,79.4137,193.2464
1796,246.2823,79.5066,193.2249
1797,10.1282,79.468,190.989
1798,291.5448,79.5859,191.9247
1799,18.9003,79.5522,189.242
1800,261.4329,79.6532,195.1682
1801,293.5812,79.772,197.8124
1802,310.5976,79.9001,200.2843
