episode,reward, average reward, 100-episode running mean reward
740,221.7637,-10.2778,112.5314
741,135.3778,-10.0812,111.808
742,0.9331,-10.0664,110.4733
743,121.0829,-9.8899,109.2491
744,173.6521,-9.6432,109.2252
745,115.5091,-9.4752,109.211
746,138.1787,-9.2773,109.3005
747,132.1088,-9.088,109.421
748,216.5223,-8.7864,109.7898
749,5.953,-8.7667,109.6359
750,131.614,-8.5795,109.2577
751,15.8672,-8.547,108.2358
752,159.4781,-8.3235,109.4651
753,48.8309,-8.2476,108.4429
754,73.0254,-8.1399,106.6988
755,137.115,-7.9475,106.9717
756,84.245,-7.8255,106.2484
757,51.5149,-7.7471,106.941
758,192.3679,-7.4831,107.1938
759,124.4452,-7.3093,107.3258
760,59.3506,-7.2216,106.4763
761,-42.7214,-7.2682,104.7854
762,30.0418,-7.2193,103.4249
763,141.6484,-7.0242,103.6277
764,-20.834,-7.0422,103.0096
765,217.389,-6.7489,102.9738
766,54.8228,-6.6685,101.2741
767,191.6303,-6.4099,102.7697
768,34.8573,-6.3562,102.9844
769,63.7316,-6.2651,103.6679
770,22.8453,-6.2273,102.3953
771,194.2036,-5.9673,104.2832
772,66.3202,-5.8737,105.2662
773,169.155,-5.6472,106.0362
774,-24.1952,-5.6712,104.4091
775,112.3059,-5.519,103.7348
776,244.6226,-5.1966,104.8057
777,89.8096,-5.0744,104.4083
778,108.1651,-4.9288,104.6961
779,-10.2031,-4.9356,103.3725
780,174.8796,-4.705,104.1708
781,156.5993,-4.4985,105.2253
782,54.1428,-4.4235,103.5908
783,152.0971,-4.2236,104.7488
784,142.9581,-4.0359,105.8619
785,115.8062,-3.8832,105.41
786,199.6624,-3.6243,105.7914
787,-8.9893,-3.6311,105.4147
788,103.6787,-3.4949,106.7111
789,69.2441,-3.4027,106.2229
790,152.5204,-3.2053,107.0836
791,164.0547,-2.9939,108.655
792,135.2951,-2.8193,109.3565
793,159.4538,-2.6146,109.379
794,260.0594,-2.2838,110.4192
795,211.4638,-2.015,112.5561
796,52.5336,-1.9464,111.9193
797,144.8807,-1.7622,112.9328
798,181.5661,-1.5325,113.0702
799,-21.1107,-1.557,111.3323
800,174.3722,-1.3371,111.3562
801,135.4639,-1.1663,111.7114
802,-25.9309,-1.1971,111.2296
803,33.1445,-1.1544,109.8662
804,144.9255,-0.9727,110.7507
805,47.5937,-0.9124,109.649
806,145.3018,-0.731,110.7771
807,11.9254,-0.7153,108.8569
808,5.4068,-0.7077,107.6407
809,-0.7914,-0.7078,106.3146
810,148.2226,-0.5239,107.2755
811,118.6757,-0.377,106.5885
812,158.6721,-0.1811,106.9399
813,114.5788,-0.0399,106.7657
814,-57.1785,-0.1101,104.2147
815,73.4947,-0.0198,103.9205
816,98.2245,0.1006,103.605
817,150.6845,0.2849,104.7255
818,131.7464,0.4456,104.5044
819,44.2752,0.4991,103.2371
820,153.9755,0.6863,103.4476
821,105.3585,0.8138,102.0366
822,127.6794,0.9681,101.8305
823,183.5352,1.19,103.8403
824,113.5105,1.3263,103.7386
825,162.5577,1.5217,104.9707
826,33.4228,1.5603,103.5419
827,-55.0737,1.4918,102.5093
828,216.7553,1.7518,103.3757
829,122.3878,1.8973,102.985
830,107.3914,2.0244,102.8217
831,112.7769,2.1577,103.8385
832,97.0421,2.2718,103.4863
833,68.8648,2.3517,102.5175
834,135.2386,2.511,103.569
835,175.2185,2.7179,103.4145
836,127.9105,2.8676,103.701
837,-141.8876,2.6947,100.7293
838,120.9555,2.8358,102.1399
839,175.2606,3.0413,103.7901
840,121.465,3.1823,102.7872
841,84.8126,3.2794,102.2815
842,153.4137,3.4577,103.8063
843,136.4021,3.6154,103.9595
844,137.4121,3.7739,103.5971
845,104.9808,3.8937,103.4918
846,124.0503,4.0357,103.3505
847,87.2634,4.134,102.9021
848,-0.8683,4.1281,100.7282
849,124.5561,4.2699,101.9142
850,90.3465,4.3712,101.5015
851,115.1179,4.5013,102.494
852,-26.9563,4.4644,100.6297
853,143.428,4.6273,101.5757
854,145.8967,4.7927,102.3044
855,106.236,4.9114,101.9956
856,146.7943,5.0771,102.6211
857,114.9338,5.2053,103.2553
858,144.6281,5.3678,102.7779
859,21.3224,5.3864,101.7466
860,99.66,5.496,102.1497
861,103.15,5.6094,103.6085
862,85.0047,5.7015,104.1581
863,132.0809,5.848,104.0624
864,119.8618,5.9799,105.4694
865,133.1365,6.1269,104.6268
866,141.0989,6.2828,105.4896
867,153.8254,6.453,105.1116
868,69.5441,6.5257,105.4584
869,251.3117,6.8073,107.3342
870,-41.1247,6.7522,106.6945
871,111.8282,6.8729,105.8708
872,-17.2848,6.8452,105.0347
873,47.1812,6.8914,103.815
874,91.5883,6.9883,104.9728
875,-22.11,6.955,103.6287
876,98.6814,7.0597,102.1692
877,116.8057,7.1849,102.4392
878,98.603,7.289,102.3436
879,104.9871,7.4002,103.4955
880,84.2471,7.4875,102.5892
881,156.9524,7.6571,102.5927
882,147.1762,7.8153,103.523
883,73.2581,7.8894,102.7346
884,101.9649,7.9959,102.3247
885,191.1991,8.2029,103.0786
886,101.9022,8.3086,102.101
887,89.0836,8.3997,103.0818
888,68.0665,8.4669,102.7256
889,128.1757,8.6015,103.315
890,61.9952,8.6615,102.4097
891,79.0145,8.7405,101.5593
892,124.7598,8.8705,101.4539
893,151.3117,9.0301,101.3725
894,124.1215,9.1588,100.0131
895,64.6455,9.2208,98.545
896,57.2609,9.2744,98.5922
897,176.0985,9.4604,98.9044
898,111.5517,9.5741,98.2043
899,205.9468,9.7925,100.4748
900,142.1108,9.9395,100.1522
901,104.1785,10.0441,99.8394
902,39.7356,10.077,100.496
903,132.4112,10.2125,101.4887
904,144.9379,10.3615,101.4888
905,156.7662,10.5233,102.5806
906,163.1619,10.6918,102.7592
907,169.3703,10.8667,104.3336
908,117.3595,10.984,105.4531
909,102.9369,11.0852,106.4904
910,130.333,11.2162,106.3115
911,120.7744,11.3365,106.3325
912,134.3122,11.4713,106.0889
913,9.409,11.4691,105.0372
914,134.1265,11.6033,106.9503
915,-5.1472,11.585,106.1638
916,112.7596,11.6954,106.3092
917,162.2254,11.8596,106.4246
918,141.0441,12.0003,106.5176
919,106.2525,12.1029,107.1374
920,63.074,12.1583,106.2283
921,130.3923,12.2866,106.4787
922,141.2839,12.4265,106.6147
923,158.0906,12.5844,106.3603
924,13.2785,12.5851,105.358
925,29.0843,12.603,104.0232
926,147.3409,12.7485,105.1624
927,118.901,12.863,106.9021
928,159.0527,13.0205,106.3251
929,70.3448,13.0822,105.8047
930,157.2979,13.2373,106.3038
931,158.8298,13.3937,106.7643
932,165.9377,13.5573,107.4532
933,156.0283,13.71,108.3249
934,122.7367,13.8268,108.1999
935,136.1012,13.9575,107.8087
936,11.2628,13.9547,106.6422
937,31.3118,13.9732,108.3742
938,36.024,13.9967,107.5249
939,185.8869,14.1797,107.6311
940,127.6239,14.3004,107.6927
941,122.9818,14.4159,108.0744
942,98.9742,14.5057,107.53
943,100.9041,14.5973,107.1751
944,199.1743,14.7928,107.7927
945,-29.2152,14.7463,106.4507
946,159.5317,14.8993,106.8055
947,124.5038,15.0151,107.1779
948,134.9099,15.1415,108.5357
949,11.3289,15.1375,107.4034
950,167.5498,15.2979,108.1755
951,118.7416,15.4067,108.2117
952,-53.2487,15.3346,107.9488
953,139.9793,15.4654,107.9143
954,160.8447,15.6178,108.0638
955,179.2832,15.7892,108.7943
956,69.7418,15.8456,108.0237
957,155.9492,15.992,108.4339
958,149.2622,16.1311,108.4802
959,195.2278,16.3179,110.2193
960,28.832,16.3309,109.511
961,28.8578,16.3439,108.7681
962,119.2543,16.4509,109.1106
963,195.0744,16.6364,109.7405
964,27.1678,16.6473,108.8136
965,230.8712,16.8693,109.7909
966,-65.3476,16.7842,107.7264
967,145.7422,16.9176,107.6456
968,31.2248,16.9323,107.2624
969,224.0774,17.1461,106.9901
970,282.211,17.4194,110.2234
971,181.5442,17.5884,110.9206
972,18.6615,17.5895,111.2801
973,116.7852,17.6915,111.9761
974,53.603,17.7283,111.5962
975,33.6308,17.7446,112.1537
976,17.45,17.7443,111.3413
977,-36.209,17.6891,109.8112
978,179.8754,17.8549,110.6239
979,51.8811,17.8897,110.0929
980,2.5576,17.8741,109.276
981,21.1625,17.8774,107.9181
982,34.4242,17.8943,106.7905
983,36.2744,17.913,106.4207
984,42.7106,17.9382,105.8282
985,275.978,18.2001,106.676
986,31.198,18.2133,105.9689
987,148.3953,18.3452,106.562
988,127.8823,18.4561,107.1602
989,122.6874,18.5615,107.1053
990,110.551,18.6544,107.5909
991,224.8409,18.8624,109.0491
992,29.4845,18.8732,108.0964
993,140.0159,18.9951,107.9834
994,80.6904,19.0572,107.5491
995,150.6052,19.1894,108.4087
996,34.0792,19.2044,108.1769
997,108.6407,19.2941,107.5023
998,261.851,19.5371,109.0053
999,4.2829,19.5219,106.9887
1000,151.0365,19.6534,107.0779
1001,169.344,19.8029,107.7296
1002,37.5702,19.8206,107.7079
1003,125.0987,19.9256,107.6348
1004,34.5195,19.9401,106.5306
1005,171.2752,20.0907,106.6757
1006,159.8306,20.2296,106.6424
1007,0.4354,20.21,104.953
1008,172.5282,20.3611,105.5047
1009,152.8781,20.4924,106.0041
1010,271.0351,20.7405,107.4112
1011,144.3054,20.8627,107.6465
1012,175.4995,21.0155,108.0583
1013,160.7734,21.1535,109.572
1014,127.4103,21.2583,109.5048
1015,24.5068,21.2615,109.8014
1016,9.7247,21.2501,108.771
1017,146.934,21.3737,108.6181
1018,-35.0374,21.3183,106.8573
1019,33.9682,21.3307,106.1344
1020,119.4847,21.4269,106.6986
1021,19.884,21.4254,105.5935
1022,102.5583,21.5048,105.2062
1023,3.1037,21.4868,103.6563
1024,149.5748,21.6119,105.0193
1025,35.7737,21.6257,105.0862
1026,16.0397,21.6203,103.7732
1027,-6.9802,21.5924,102.5144
1028,289.9661,21.8535,103.8235
1029,9.3227,21.8413,103.2133
1030,17.659,21.8372,101.8169
1031,-2.2149,21.8139,100.2065
1032,46.1898,21.8375,99.009
1033,21.7733,21.8375,97.6664
1034,26.5784,21.8421,96.7048
1035,3.1332,21.824,95.3752
1036,114.9947,21.9139,96.4125
1037,54.5907,21.9454,96.6453
1038,-39.4248,21.8863,95.8908
1039,144.6527,22.0045,95.4784
1040,163.5191,22.1405,95.8374
1041,146.9137,22.2604,96.0767
1042,29.0931,22.2669,95.3779
1043,61.4977,22.3046,94.9838
1044,21.5773,22.3039,93.2079
1045,148.7795,22.4249,94.9878
1046,59.7688,22.4606,93.9902
1047,35.7689,22.4733,93.1028
1048,45.5329,22.4953,92.2091
1049,179.7838,22.6452,93.8936
1050,153.7851,22.7701,93.756
1051,134.5555,22.8765,93.9141
1052,-33.3817,22.823,94.1128
1053,271.7709,23.0594,95.4307
1054,132.0521,23.1629,95.1428
1055,57.3277,23.1952,93.9232
1056,161.7689,23.3265,94.8435
1057,13.9744,23.3176,93.4237
1058,5.3512,23.3006,91.9846
1059,185.3052,23.4536,91.8854
1060,142.6799,23.5661,93.0239
1061,87.6699,23.6265,93.612
1062,164.8034,23.7594,94.0675
1063,24.483,23.7601,92.3616
1064,35.5474,23.7712,92.4454
1065,146.0404,23.886,91.5971
1066,135.9093,23.9911,93.6096
1067,162.0763,24.1205,93.773
1068,115.0567,24.2057,94.6113
1069,138.3617,24.3124,93.7541
1070,183.6035,24.4613,92.7681
1071,147.9264,24.5766,92.4319
1072,130.9845,24.6759,93.5551
1073,170.3865,24.8117,94.0911
1074,-80.5442,24.7136,92.7497
1075,165.2119,24.8443,94.0655
1076,169.2988,24.9785,95.5839
1077,158.5885,25.1026,97.5319
1078,151.1857,25.2195,97.245
1079,161.4548,25.3458,98.3408
1080,178.6156,25.4877,100.1013
1081,165.307,25.617,101.5428
1082,152.9259,25.7347,102.7278
1083,164.3561,25.8627,104.0086
1084,157.8493,25.9845,105.16
1085,110.6566,26.0625,103.5068
1086,152.5267,26.1789,104.7201
1087,18.579,26.172,103.4219
1088,125.2776,26.263,103.3959
1089,142.2892,26.3696,103.5919
1090,139.3406,26.4732,103.8798
1091,138.6668,26.5761,103.018
1092,166.6867,26.7044,104.3901
1093,141.8071,26.8097,104.408
1094,153.4804,26.9255,105.1359
1095,131.4541,27.0209,104.9444
1096,168.7838,27.1503,106.2914
1097,91.536,27.209,106.1204
1098,129.743,27.3023,104.7993
1099,148.7258,27.4128,106.2437
1100,149.8266,27.5241,106.2316
1101,39.4141,27.5349,104.9323
1102,211.729,27.7021,106.6739
1103,-17.3329,27.6612,105.2496
1104,136.4788,27.7598,106.2692
1105,147.5199,27.8682,106.0316
1106,106.5921,27.9394,105.4992
1107,105.1863,28.0091,106.5468
1108,171.9979,28.1391,106.5415
1109,151.9944,28.2508,106.5326
1110,166.0452,28.3749,105.4827
1111,147.4128,28.4821,105.5138
1112,261.8839,28.692,106.3776
1113,115.3411,28.7698,105.9233
1114,138.931,28.8687,106.0385
1115,181.8039,29.0059,107.6115
1116,139.6096,29.105,108.9103
1117,140.0995,29.2043,108.842
1118,-40.1477,29.1423,108.7909
1119,9.6187,29.1249,108.5474
1120,115.9804,29.2024,108.5124
1121,123.0684,29.2861,109.5442
1122,157.5711,29.4005,110.0943
1123,119.9273,29.4811,111.2626
1124,157.2817,29.5948,111.3396
1125,100.593,29.6579,111.9878
1126,142.7485,29.7583,113.2549
1127,146.4996,29.8619,114.7897
1128,163.8697,29.9807,113.5287
1129,33.087,29.9835,113.7664
1130,136.0772,30.0774,114.9506
1131,54.2435,30.0987,115.5152
1132,132.8629,30.1895,116.3819
1133,167.1693,30.3104,117.8358
1134,164.2569,30.4285,119.2126
1135,6.9848,30.4079,119.2511
1136,151.9096,30.5148,119.6203
1137,118.8736,30.5925,120.2631
1138,67.3482,30.6248,121.3309
1139,181.3531,30.7572,121.6979
1140,127.9785,30.8425,121.3425
1141,182.6111,30.9755,121.6994
1142,160.9144,31.0892,123.0176
1143,176.3926,31.2164,124.1666
1144,152.6156,31.3225,125.477
1145,141.8739,31.419,125.4079
1146,143.3542,31.5167,126.2438
1147,163.9424,31.6322,127.5255
1148,151.6265,31.7367,128.5864
1149,147.6079,31.8375,128.2647
1150,143.262,31.9344,128.1595
1151,127.458,32.0174,128.0885
1152,172.3276,32.1392,130.1456
1153,34.929,32.1416,127.7771
1154,140.8393,32.2358,127.865
1155,154.029,32.3413,128.832
1156,143.4108,32.4374,128.6485
1157,134.4377,32.5255,129.8531
1158,169.1546,32.6435,131.4911
1159,141.3973,32.7373,131.052
1160,-93.8804,32.6282,128.6864
1161,93.1424,32.6803,128.7412
1162,-8.8063,32.6446,127.0051
1163,176.1812,32.768,128.522
1164,187.5361,32.901,130.0419
1165,116.4876,32.9727,129.7464
1166,-9.349,32.9364,128.2938
1167,12.2986,32.9188,126.796
1168,-52.1341,32.8459,125.1241
1169,179.7618,32.9716,125.5381
1170,132.643,33.0568,125.0285
1171,33.3538,33.0571,123.8828
1172,168.0995,33.1723,124.254
1173,24.8635,33.1652,122.7987
1174,146.9546,33.2621,125.0737
1175,169.9785,33.3785,125.1214
1176,163.5901,33.4892,125.0643
1177,141.5458,33.581,124.8939
1178,28.4689,33.5767,123.6667
1179,147.6944,33.6735,123.5291
1180,166.3568,33.7859,123.4065
1181,2.6425,33.7595,121.7799
1182,145.2877,33.8539,121.7035
1183,142.1671,33.9454,121.4816
1184,143.0841,34.0376,121.3339
1185,197.408,34.1755,122.2015
1186,188.3931,34.3055,122.5601
1187,147.3436,34.4007,123.8478
1188,160.9475,34.5073,124.2045
1189,157.6217,34.6108,124.3578
1190,158.5993,34.715,124.5504
1191,173.3608,34.8314,124.8973
1192,6.9059,34.808,123.2995
1193,-8.1433,34.772,121.8
1194,150.3961,34.8688,121.7692
1195,146.2846,34.9621,121.9175
1196,163.3846,35.0694,121.8635
1197,7.4875,35.0464,121.023
1198,149.7869,35.1422,121.2234
1199,105.1888,35.2006,120.7881
1200,149.9062,35.2962,120.7889
1201,171.0022,35.4092,122.1047
1202,172.0916,35.5229,121.7084
1203,162.9913,35.6288,123.5116
1204,105.4514,35.6868,123.2013
1205,136.0909,35.7702,123.087
1206,151.6383,35.8662,123.5375
1207,191.0551,35.9948,124.3962
1208,142.7412,36.0832,124.1036
1209,157.1358,36.1833,124.155
1210,53.5601,36.1977,123.0302
1211,50.5822,36.2095,122.0619
1212,127.4674,36.2848,120.7177
1213,176.8414,36.4007,121.3327
1214,129.601,36.4775,121.2394
1215,147.6903,36.569,120.8983
1216,6.6804,36.5444,119.569
1217,145.2689,36.6338,119.6207
1218,146.3318,36.7238,121.4855
1219,164.09,36.8283,123.0302
1220,147.4256,36.919,123.3446
1221,157.794,37.018,123.6919
1222,161.8016,37.1201,123.7342
1223,-23.2989,37.0707,122.3019
1224,124.7459,37.1423,121.9766
1225,-15.2852,37.0995,120.8178
1226,147.1633,37.1893,120.8619
1227,156.1165,37.2862,120.9581
1228,187.0019,37.4081,121.1894
1229,197.7141,37.5386,122.8357
1230,132.1979,37.6155,122.7969
1231,161.6442,37.7163,123.8709
1232,155.5783,37.812,124.0981
1233,19.0668,37.7968,122.6171
1234,173.2644,37.9065,122.7071
1235,181.6495,38.0229,124.4538
1236,162.2058,38.1234,124.5567
1237,12.5517,38.1027,123.4935
1238,160.1615,38.2013,124.4217
1239,150.5424,38.292,124.1135
1240,-13.9743,38.2498,122.694
1241,173.2709,38.3586,122.6006
1242,164.4583,38.4602,122.6361
1243,173.0737,38.5685,122.6029
1244,154.6622,38.6618,122.6233
1245,4.7602,38.6346,121.2522
1246,212.7971,38.7743,121.9466
1247,145.8495,38.8602,121.7657
1248,55.3161,38.8734,120.8026
1249,14.005,38.8535,119.4666
1250,-176.7127,38.681,116.2668
1251,148.9847,38.7692,116.4821
1252,167.6564,38.8721,116.4354
1253,-3.0131,38.8387,116.056
1254,171.2133,38.9443,116.3597
1255,35.5316,38.9416,115.1747
1256,181.566,39.0551,115.5563
1257,70.4822,39.0801,114.9167
1258,159.6645,39.176,114.8218
1259,100.9847,39.2251,114.4177
1260,197.2989,39.3505,117.3295
1261,31.3592,39.3442,116.7116
1262,164.447,39.4433,118.4442
1263,10.7093,39.4206,116.7895
1264,123.0866,39.4867,116.145
1265,189.4819,39.6053,116.8749
1266,104.873,39.6569,118.0171
1267,160.5269,39.7523,119.4994
1268,78.6247,39.7829,120.807
1269,130.4081,39.8543,120.3135
1270,5.3714,39.8272,119.0407
1271,135.1384,39.9022,120.0586
1272,178.143,40.0109,120.159
1273,133.9604,40.0847,121.25
1274,164.3669,40.1822,121.4241
1275,141.5413,40.2617,121.1397
1276,120.6094,40.3247,120.7099
1277,184.4457,40.4375,121.1389
1278,-94.6945,40.3318,119.9073
1279,99.6576,40.3782,119.4269
1280,49.9575,40.3857,118.2629
1281,140.3155,40.4637,119.6397
1282,-76.8866,40.3721,117.4179
1283,182.7078,40.4831,117.8233
1284,163.7667,40.5791,118.0302
1285,61.9516,40.5957,116.6756
1286,112.5306,40.6517,115.917
1287,-24.916,40.6007,114.1944
1288,129.1862,40.6695,113.8768
1289,137.5537,40.7447,113.6761
1290,192.483,40.8623,114.0149
1291,201.3132,40.9866,114.2944
1292,-3.9847,40.9518,114.1855
1293,142.4618,41.0303,115.6916
1294,178.0898,41.1362,115.9685
1295,166.2996,41.2328,116.1687
1296,31.1886,41.2251,114.8467
1297,211.0269,41.356,116.8821
1298,205.5169,41.4825,117.4394
1299,34.2977,41.477,116.7305
1300,50.6245,41.484,115.7377
1301,170.5302,41.5832,115.733
1302,49.2453,41.5891,114.5045
1303,173.089,41.69,114.6055
1304,101.0362,41.7355,114.5613
1305,52.3101,41.7436,113.7235
1306,206.1941,41.8695,114.2691
1307,175.4402,41.9717,114.1129
1308,101.4129,42.0172,113.6996
1309,199.6687,42.1376,114.125
1310,112.7009,42.1915,114.7164
1311,155.0634,42.2776,115.7612
1312,164.0227,42.3703,116.1267
1313,184.8366,42.4789,116.2067
1314,53.0988,42.4869,115.4417
1315,166.78,42.5815,115.6326
1316,104.7536,42.6287,116.6133
1317,146.2344,42.7074,116.623
1318,167.8286,42.8023,116.8379
1319,177.1875,42.9042,116.9689
1320,182.9401,43.0103,117.324
1321,151.1031,43.0921,117.2571
1322,151.0509,43.1738,117.1496
1323,200.176,43.2924,119.3844
1324,35.7582,43.2867,118.4945
1325,139.7989,43.3596,120.0453
1326,203.9732,43.4807,120.6134
1327,145.0144,43.5572,120.5024
1328,142.0334,43.6314,120.0527
1329,111.7167,43.6826,119.1928
1330,125.6318,43.7442,119.1271
1331,127.7189,43.8073,118.7878
1332,176.95,43.9073,119.0016
1333,165.5787,43.9985,120.4667
1334,42.7305,43.9976,119.1613
1335,113.1865,44.0494,118.4767
1336,138.8745,44.1204,118.2434
1337,184.4046,44.2253,119.9619
1338,27.8853,44.2131,118.6392
1339,-24.6174,44.1617,116.8876
1340,153.6978,44.2435,118.5643
1341,154.3337,44.3255,118.3749
1342,112.1147,44.3761,117.8515
1343,146.0063,44.4517,117.5808
1344,177.4369,44.5507,117.8086
1345,165.6764,44.6407,119.4177
1346,171.7214,44.7352,119.007
1347,188.7276,44.842,119.4357
1348,131.8361,44.9066,120.2009
1349,142.5634,44.979,121.4865
1350,146.586,45.0542,124.7195
1351,170.9725,45.1474,124.9394
1352,187.667,45.2529,125.1395
1353,0.4246,45.2197,125.1739
1354,170.0117,45.3119,125.1619
1355,153.9365,45.3921,126.3459
1356,130.24,45.4546,125.8326
1357,138.6358,45.5233,126.5142
1358,83.4445,45.5512,125.752
1359,173.6149,45.6455,126.4783
1360,136.3687,45.7122,125.869
1361,140.5323,45.7818,126.9607
1362,119.3107,45.8358,126.5094
1363,171.6436,45.9281,128.1187
1364,133.2032,45.9921,128.2199
1365,153.6619,46.071,127.8617
1366,132.7075,46.1344,128.14
1367,-3.3572,46.0982,126.5012
1368,154.0637,46.1771,127.2556
1369,163.1607,46.2626,127.5831
1370,173.2644,46.3553,129.262
1371,192.7495,46.4621,129.8381
1372,150.1603,46.5376,129.5583
1373,131.323,46.5994,129.5319
1374,134.2591,46.6632,129.2308
1375,155.3624,46.7422,129.3691
1376,124.1941,46.7985,129.4049
1377,21.1262,46.7799,127.7717
1378,164.7596,46.8655,130.3662
1379,16.5263,46.8435,129.5349
1380,124.4033,46.8997,130.2794
1381,113.1106,46.9477,130.0073
1382,93.9367,46.9817,131.7156
1383,124.4835,47.0377,131.1333
1384,93.9692,47.0716,130.4354
1385,196.7832,47.1797,131.7837
1386,125.1741,47.236,131.9101
1387,141.6494,47.304,133.5758
1388,145.8341,47.375,133.7422
1389,135.478,47.4385,133.7215
1390,137.4667,47.5032,133.1713
1391,142.1086,47.5712,132.5793
1392,111.4847,47.6172,133.734
1393,204.1769,47.7295,134.3511
1394,136.9478,47.7935,133.9397
1395,137.098,47.8576,133.6477
1396,156.2096,47.9352,134.8979
1397,184.9434,48.0333,134.6371
1398,147.9602,48.1047,134.0615
1399,-6.325,48.0658,133.6553
1400,-17.582,48.0189,132.9732
1401,167.0452,48.1039,132.9384
1402,174.6471,48.1941,134.1924
1403,139.8147,48.2595,133.8596
1404,123.4926,48.313,134.0842
1405,165.8811,48.3967,135.2199
1406,172.817,48.4852,134.8861
1407,159.7327,48.5643,134.7291
1408,141.7238,48.6304,135.1322
1409,16.6571,48.6077,133.302
1410,-10.5525,48.5658,132.0695
1411,41.3804,48.5607,130.9327
1412,6.0339,48.5306,129.3528
1413,176.2056,48.6209,129.2665
1414,69.3986,48.6356,129.4295
1415,202.7679,48.7446,129.7894
1416,165.6326,48.8271,130.3982
1417,133.8834,48.8871,130.2746
1418,171.9412,48.9739,130.3158
1419,-16.5304,48.9278,128.3786
1420,165.5346,49.0099,128.2045
1421,165.2558,49.0917,128.3461
1422,170.327,49.1769,128.5388
1423,20.398,49.1567,126.741
1424,117.8417,49.2049,127.5619
1425,155.9445,49.2798,127.7233
1426,137.5739,49.3418,127.0593
1427,183.0268,49.4354,127.4395
1428,161.539,49.5139,127.6345
1429,16.3994,49.4908,126.6814
1430,160.8753,49.5687,127.0338
1431,165.0848,49.6494,127.4074
1432,147.1491,49.7175,127.1094
1433,165.6997,49.7984,127.1106
1434,135.5668,49.8582,128.039
1435,2.2605,49.8251,126.9298
1436,154.0415,49.8976,127.0814
1437,145.2119,49.964,126.6895
1438,142.4438,50.0283,127.8351
1439,7.616,49.9988,128.1574
1440,6.8498,49.9688,126.6889
1441,-26.0852,49.9161,124.8847
1442,168.6733,49.9984,125.4503
1443,180.8164,50.0891,125.7984
1444,143.6146,50.1538,125.4602
1445,170.5366,50.2371,125.5088
1446,147.4942,50.3044,125.2665
1447,140.0845,50.3664,124.7801
1448,177.0231,50.4539,125.232
1449,172.0298,50.5378,125.5266
1450,141.2151,50.6004,125.4729
1451,159.5542,50.6754,125.3588
1452,5.3345,50.6442,123.5354
1453,144.5977,50.7089,124.9772
1454,36.1092,50.6988,123.6381
1455,167.6633,50.7792,123.7754
1456,155.6705,50.8513,124.0297
1457,48.4103,50.8496,123.1274
1458,140.3049,50.9109,123.6961
1459,136.3556,50.9695,123.3235
1460,198.9776,51.0709,123.9495
1461,172.545,51.154,124.2697
1462,158.1066,51.2272,124.6576
1463,157.5888,51.2999,124.5171
1464,29.1942,51.2848,123.477
1465,153.0638,51.3543,123.471
1466,36.9011,51.3444,122.513
1467,167.9766,51.4239,124.2263
1468,196.95,51.523,124.6552
1469,26.7231,51.5062,123.2908
1470,144.3592,51.5693,123.0017
1471,41.2671,51.5623,121.4869
1472,136.8282,51.6202,121.3536
1473,154.0546,51.6898,121.5809
1474,160.2181,51.7634,121.8405
1475,25.775,51.7458,120.5446
1476,152.5606,51.8141,120.8283
1477,54.5211,51.8159,121.1622
1478,19.1873,51.7939,119.7065
1479,-32.3469,51.737,119.2178
1480,3.1512,51.7041,118.0053
1481,100.7342,51.7372,117.8815
1482,193.6862,51.833,118.879
1483,165.9758,51.91,119.2939
1484,27.0173,51.8932,118.6244
1485,170.3491,51.973,118.36
1486,164.8891,52.049,118.7572
1487,157.6713,52.12,118.9174
1488,11.5237,52.0927,117.5743
1489,160.6557,52.1656,117.8261
1490,128.761,52.217,117.739
1491,39.8355,52.2087,116.7163
1492,160.8262,52.2815,117.2097
1493,113.949,52.3228,116.3074
1494,165.7932,52.3988,116.5959
1495,184.9209,52.4874,117.0741
1496,149.7194,52.5524,117.0092
1497,33.7373,52.5399,115.4972
1498,161.9581,52.6129,115.6371
1499,132.0465,52.6659,117.0208
1500,16.489,52.6418,117.3616
1501,170.3065,52.7202,117.3942
1502,143.9056,52.7809,117.0868
1503,137.8721,52.8375,117.0673
1504,167.3231,52.9136,117.5056
1505,153.3167,52.9803,117.38
1506,180.5539,53.065,117.4574
1507,129.2349,53.1156,117.1524
1508,175.9,53.197,117.4941
1509,158.8632,53.267,118.9162
1510,59.853,53.2714,119.6203
1511,184.8082,53.3584,121.0545
1512,156.354,53.4266,122.5577
1513,43.7671,53.4202,121.2334
1514,151.3527,53.4849,122.0529
1515,127.0383,53.5334,121.2956
1516,55.6291,53.5348,120.1956
1517,183.4764,53.6204,120.6915
1518,113.5084,53.6599,120.1072
1519,128.8559,53.7094,121.561
1520,167.6855,53.7844,121.5825
1521,149.4942,53.8473,121.4249
1522,162.8704,53.9189,121.3504
1523,131.2163,53.9697,122.4585
1524,66.3852,53.9778,121.944
1525,128.8232,54.0269,121.6728
1526,145.2283,54.0867,121.7493
1527,158.3433,54.155,121.5025
1528,151.5682,54.2187,121.4028
1529,169.735,54.2943,122.9361
1530,-1.7983,54.2576,121.3094
1531,177.6941,54.3382,121.4355
1532,135.3602,54.3911,121.3176
1533,3.4881,54.3579,119.6955
1534,111.1567,54.3949,119.4514
1535,147.3364,54.4555,120.9021
1536,183.1531,54.5393,121.1932
