episode,reward, average reward, 100-episode running mean reward
2318,169.9669,66.1083,66.5303
2319,22.4062,66.0895,65.6359
2320,42.2819,66.0792,65.8739
2321,10.2763,66.0552,65.4504
2322,144.339,66.0889,65.7577
2323,18.0723,66.0682,65.7687
2324,154.1843,66.1061,65.9796
2325,-24.5391,66.0671,65.3414
2326,19.7845,66.0472,64.471
2327,-104.9472,65.9737,61.9711
2328,203.3584,66.0328,62.7301
2329,-93.6797,65.9642,60.1675
2330,-44.6672,65.9167,59.2741
2331,130.6636,65.9445,60.2295
2332,120.782,65.968,59.8995
2333,30.0218,65.9526,59.9992
2334,-9.6166,65.9202,59.7092
2335,-1.3335,65.8914,58.0864
2336,20.1831,65.8718,56.9221
2337,43.5874,65.8623,56.2841
2338,146.1281,65.8966,56.8046
2339,36.063,65.8839,55.6908
2340,26.9596,65.8672,54.2258
2341,176.9235,65.9147,54.6686
2342,13.384,65.8923,54.7478
2343,136.6025,65.9224,55.9443
2344,116.6528,65.9441,56.6484
2345,61.9131,65.9424,55.5633
2346,154.5518,65.9801,57.6742
2347,4.4634,65.9539,57.6116
2348,137.0429,65.9842,61.8739
2349,15.5427,65.9627,60.6005
2350,125.4189,65.988,60.1931
2351,198.6791,66.0445,62.6618
2352,8.782,66.0201,62.7607
2353,172.4949,66.0654,63.1199
2354,141.9626,66.0976,64.2362
2355,136.1652,66.1274,65.3394
2356,18.6516,66.1072,65.7048
2357,131.3441,66.1349,65.5382
2358,48.1223,66.1273,65.6134
2359,128.1782,66.1536,66.9069
2360,178.317,66.2011,67.0994
2361,180.4871,66.2495,67.3362
2362,-8.6591,66.2178,66.8243
2363,186.3637,66.2686,68.2267
2364,49.7777,66.2616,68.1652
2365,117.6072,66.2834,67.8208
2366,20.347,66.2639,67.8613
2367,-39.0475,66.2194,67.5255
2368,40.7741,66.2087,66.9855
2369,-8.0977,66.1773,65.5377
2370,31.2623,66.1626,65.6825
2371,154.805,66.2,65.6838
2372,-8.4663,66.1685,65.2732
2373,136.3432,66.1981,65.9682
2374,37.366,66.1859,64.9844
2375,20.433,66.1667,64.1382
2376,9.9053,66.143,64.4003
2377,47.0237,66.135,64.8529
2378,149.8915,66.1702,65.6462
2379,10.7615,66.1469,64.1837
2380,41.6208,66.1366,62.6878
2381,1.0466,66.1092,61.3578
2382,-4.1851,66.0797,59.7078
2383,177.7844,66.1266,59.9526
2384,-29.4355,66.0865,58.2
2385,133.0317,66.1146,59.7576
2386,-2.2734,66.0859,59.5174
2387,25.3391,66.0689,60.0645
2388,159.1004,66.1078,60.6041
2389,-37.4564,66.0645,58.6897
2390,-8.5597,66.0332,59.679
2391,182.3289,66.0819,61.1121
2392,134.5788,66.1105,61.0521
2393,55.1963,66.106,61.6922
2394,198.7777,66.1614,63.9228
2395,-34.4656,66.1194,63.2965
2396,108.4594,66.137,64.1002
2397,-4.8711,66.1074,64.1472
2398,124.44,66.1317,65.2796
2399,185.8359,66.1816,65.7046
2400,136.485,66.2109,66.7918
2401,10.2023,66.1876,65.4494
2402,175.7785,66.2332,67.0007
2403,146.3457,66.2666,68.301
2404,166.6797,66.3083,68.4336
2405,39.6916,66.2973,68.5232
2406,156.052,66.3346,70.0328
2407,175.6812,66.38,70.4818
2408,154.6048,66.4166,71.6775
2409,44.9239,66.4077,71.6212
2410,24.679,66.3904,72.0742
2411,19.4503,66.3709,71.9605
2412,198.6378,66.4258,73.6382
2413,165.6669,66.4669,73.8492
2414,91.1126,66.4771,74.0575
2415,170.473,66.5202,75.6887
2416,-143.86,66.4331,74.1081
2417,149.2018,66.4673,75.8245
2418,156.7901,66.5047,75.6927
2419,17.9875,66.4846,75.6485
2420,15.071,66.4634,75.3764
2421,26.6602,66.4469,75.5402
2422,21.7075,66.4285,74.3139
2423,158.0208,66.4663,75.7134
2424,-9.2915,66.435,74.0786
2425,158.4653,66.473,75.9087
2426,21.0677,66.4543,75.9215
2427,119.4947,66.4761,78.1659
2428,152.7474,66.5116,77.6598
2429,16.9419,66.4912,78.766
2430,87.8869,66.5,80.0916
2431,-7.4275,66.4696,78.7107
2432,-67.1865,66.4147,76.831
2433,177.8839,66.4605,78.3096
2434,1.8717,66.4339,78.4245
2435,34.3891,66.4208,78.7817
2436,34.3243,66.4076,78.9231
2437,76.7913,66.4119,79.2552
2438,169.203,66.454,79.4859
2439,4.3387,66.4286,79.1687
2440,108.569,66.4458,79.9848
2441,-3.2969,66.4173,78.1826
2442,22.6347,66.3993,78.2751
2443,147.6581,66.4326,78.3856
2444,132.1666,66.4595,78.5408
2445,174.6369,66.5037,79.668
2446,136.5796,66.5324,79.4883
2447,118.9115,66.5538,80.6328
2448,28.6619,66.5383,79.5489
2449,142.6336,66.5694,80.8199
2450,187.8105,66.6189,81.4438
2451,9.6872,66.5956,79.5539
2452,25.149,66.5787,79.7175
2453,50.0602,66.572,78.4932
2454,137.3032,66.6008,78.4466
2455,37.6078,66.589,77.461
2456,104.4733,66.6044,78.3192
2457,13.5186,66.5828,77.141
2458,113.6609,66.602,77.7964
2459,141.2224,66.6323,77.9268
2460,-115.213,66.5584,74.9915
2461,82.8341,66.565,74.015
2462,143.4188,66.5962,75.5357
2463,12.602,66.5743,73.7981
2464,150.6179,66.6084,74.8065
2465,90.9912,66.6183,74.5404
2466,82.8905,66.6249,75.1658
2467,32.2486,66.611,75.8788
2468,110.957,66.629,76.5806
2469,145.6333,66.661,78.1179
2470,9.8715,66.638,77.904
2471,125.0669,66.6616,77.6066
2472,-9.5263,66.6308,77.596
2473,41.7197,66.6207,76.6498
2474,158.5855,66.6579,77.862
2475,51.0147,66.6516,78.1678
2476,154.4168,66.687,79.6129
2477,129.8586,66.7125,80.4413
2478,163.0373,66.7514,80.5727
2479,135.6216,66.7792,81.8213
2480,-167.9846,66.6845,79.7253
2481,150.6716,66.7184,81.2215
2482,96.484,66.7304,82.2282
2483,167.0481,66.7708,82.1208
2484,-13.0912,66.7386,82.2843
2485,-58.2647,66.6883,80.3713
2486,91.9387,66.6985,81.3134
2487,166.4463,66.7386,82.7245
2488,42.3849,66.7288,81.5574
2489,109.8843,66.7461,83.0308
2490,45.1582,66.7374,83.5679
2491,186.0661,66.7854,83.6053
2492,81.7455,66.7914,83.077
2493,152.4189,66.8257,84.0492
2494,186.9525,66.8739,83.931
2495,-37.9937,66.8318,83.8957
2496,132.9841,66.8583,84.1409
2497,156.1239,66.8941,85.7509
2498,152.7862,66.9285,86.0343
2499,-13.4029,66.8963,84.0419
2500,167.9764,66.9368,84.3569
2501,138.2096,66.9653,85.6369
2502,91.5878,66.9751,84.795
2503,30.3214,66.9605,83.6348
2504,212.8645,67.0187,84.0966
2505,156.8432,67.0546,85.2682
2506,161.3993,67.0922,85.3216
2507,200.7057,67.1455,85.5719
2508,9.1367,67.1224,84.1172
2509,138.1157,67.1507,85.0491
2510,166.5727,67.1903,86.468
2511,32.1312,67.1763,86.5949
2512,-6.047,67.1472,84.548
2513,30.85,67.1327,83.1998
2514,125.9288,67.1561,83.548
2515,58.3885,67.1526,82.4271
2516,182.1687,67.1984,85.6874
2517,112.9733,67.2165,85.3252
2518,88.4953,67.225,84.6422
2519,122.9074,67.2471,85.6914
2520,37.2876,67.2352,85.9136
2521,117.1172,67.255,86.8181
2522,135.5943,67.2821,87.957
2523,100.8103,67.2954,87.3849
2524,-12.1082,67.2639,87.3567
2525,-24.0155,67.2278,85.5319
2526,3.6997,67.2026,85.3582
2527,151.7339,67.2361,85.6806
2528,173.1432,67.278,85.8846
2529,127.8925,67.3019,86.9941
2530,76.6116,67.3056,86.8813
2531,142.3474,67.3353,88.3791
2532,99.5424,67.348,90.0464
2533,117.4954,67.3678,89.4425
2534,123.9454,67.3901,90.6632
2535,24.985,67.3734,90.5692
2536,148.6151,67.4054,91.7121
2537,-29.0521,67.3674,90.6537
2538,109.6488,67.3841,90.0581
2539,102.529,67.3979,91.04
2540,129.1095,67.4222,91.2454
2541,169.6434,67.4624,92.9748
2542,111.579,67.4798,93.8643
2543,104.3845,67.4943,93.4315
2544,136.1296,67.5213,93.4712
2545,-0.1809,67.4947,91.723
2546,132.1882,67.5201,91.6791
2547,125.1289,67.5427,91.7413
2548,134.9658,67.5692,92.8043
2549,24.3155,67.5522,91.6211
2550,151.3822,67.5851,91.2568
2551,97.2242,67.5967,92.1322
2552,150.6114,67.6292,93.3868
2553,167.6611,67.6684,94.5628
2554,45.849,67.6599,93.6483
2555,142.3126,67.6891,94.6953
2556,191.7038,67.7376,95.5676
2557,58.3754,67.7339,96.0162
2558,142.6226,67.7632,96.3058
2559,98.8375,67.7753,95.882
2560,153.3457,67.8088,98.5676
2561,131.6642,67.8337,99.0559
2562,-17.4126,67.8004,97.4476
2563,120.6503,67.8211,98.528
2564,122.5877,67.8424,98.2477
2565,150.9812,67.8748,98.8476
2566,133.2802,67.9003,99.3515
2567,-152.9197,67.8143,97.4998
2568,131.6059,67.8391,97.7063
2569,187.8154,67.8858,98.1282
2570,64.6544,67.8846,98.676
2571,105.1716,67.8991,98.477
2572,87.3553,67.9066,99.4459
2573,165.457,67.9446,100.6832
2574,157.012,67.9792,100.6675
2575,141.7673,68.0078,101.575
2576,173.3378,68.0487,101.7642
2577,155.6063,68.0827,102.0217
2578,146.371,68.1131,101.855
2579,184.441,68.1582,102.3432
2580,30.2874,68.1435,104.326
2581,26.616,68.1274,103.0854
2582,139.7315,68.1551,103.5179
2583,110.441,68.1715,102.9518
2584,118.185,68.1908,104.2646
2585,105.1333,68.2051,105.8985
2586,140.4272,68.2331,106.3834
2587,55.2294,68.228,105.2713
2588,140.2385,68.2559,106.2498
2589,181.6189,68.2997,106.9671
2590,155.7968,68.3334,108.0735
2591,-5.2288,68.305,106.1606
2592,92.9647,68.3146,106.2728
2593,16.5418,68.2946,104.914
2594,81.8707,68.2998,103.8632
2595,8.2896,68.2767,104.326
2596,137.5511,68.3034,104.3717
2597,141.1072,68.3314,104.2215
2598,173.3861,68.3719,104.4275
2599,8.1481,68.3487,104.643
2600,201.1705,68.3998,104.975
2601,157.1867,68.4339,105.1647
2602,195.7319,68.4828,106.2062
2603,198.1744,68.5326,107.8847
2604,94.4811,68.5426,106.7009
2605,-9.0831,68.5128,105.0416
2606,143.4922,68.5416,104.8625
2607,111.6131,68.5581,103.9716
2608,205.591,68.6107,105.9362
2609,133.2626,68.6354,105.8876
2610,122.3401,68.656,105.4453
2611,28.9643,68.6408,105.4136
2612,21.6946,68.6228,105.691
2613,178.6899,68.665,107.1694
2614,183.921,68.709,107.7494
2615,8.1867,68.6859,107.2474
2616,17.1211,68.6662,105.5969
2617,-50.9624,68.6205,103.9575
2618,133.0909,68.6451,104.4035
2619,31.3826,68.6309,103.4882
2620,149.3002,68.6617,104.6084
2621,139.5302,68.6887,104.8325
2622,2.4175,68.6634,103.5007
2623,139.5704,68.6905,103.8883
2624,10.1363,68.6682,104.1108
2625,126.5227,68.6902,105.6161
2626,164.5919,68.7267,107.2251
2627,179.6729,68.7689,107.5045
2628,168.8483,68.807,107.4615
2629,22.0222,68.7892,106.4028
2630,155.4354,68.8222,107.191
2631,-9.698,68.7923,105.6706
2632,137.3987,68.8184,106.0492
2633,45.1375,68.8094,105.3256
2634,-201.4353,68.7068,102.0718
2635,189.5345,68.7527,103.7173
2636,125.4093,68.7742,103.4852
2637,27.1659,68.7584,104.0474
2638,97.9209,68.7694,103.9301
2639,127.406,68.7916,104.1789
2640,77.2183,68.7948,103.66
2641,185.4563,68.839,103.8181
2642,187.1436,68.8838,104.5737
2643,156.5091,68.9169,105.095
2644,77.1327,68.9201,104.505
2645,127.926,68.9424,105.7861
2646,163.8186,68.9782,106.1024
2647,141.3397,69.0056,106.2645
2648,167.5816,69.0428,106.5907
2649,149.9224,69.0733,107.8467
2650,167.278,69.1104,108.0057
2651,143.1061,69.1383,108.4645
2652,188.0948,69.1831,108.8393
2653,182.7916,69.226,108.9906
2654,-23.3089,69.1911,108.2991
2655,-73.8089,69.1372,106.1378
2656,132.7958,69.1612,105.5488
2657,-158.7604,69.0754,103.3774
2658,51.4017,69.0688,102.4652
2659,148.9437,69.0988,102.9663
2660,150.3155,69.1293,102.936
2661,30.7593,69.1149,101.9269
2662,27.5264,69.0993,102.3763
2663,6.5252,69.0758,101.235
2664,97.7771,69.0866,100.9869
2665,153.7028,69.1183,101.0142
2666,6.1264,69.0947,99.7426
2667,-157.0985,69.0099,99.7008
2668,-6.8962,68.9814,98.3158
2669,198.5598,69.03,98.4233
2670,15.7356,69.01,97.9341
2671,93.9298,69.0194,97.8216
2672,139.694,69.0458,98.345
2673,127.119,69.0675,97.9617
2674,24.0743,69.0507,96.6323
2675,20.2136,69.0325,95.4167
2676,187.4678,69.0767,95.558
2677,36.0627,69.0644,94.3626
2678,185.2023,69.1077,94.7509
2679,-134.8786,69.0316,91.5577
2680,-32.9116,68.9936,90.9257
2681,-3.2376,68.9666,90.6272
2682,71.2422,68.9675,89.9423
2683,-71.9504,68.9149,88.1184
2684,275.8747,68.9921,89.6953
2685,-27.4489,68.9561,88.3695
2686,86.8392,68.9628,87.8336
2687,227.9809,69.022,89.5611
2688,-93.45,68.9615,87.2242
2689,169.9038,68.9991,87.1071
2690,115.9108,69.0165,86.7082
2691,182.2375,69.0586,88.5829
2692,214.065,69.1125,89.7939
2693,67.9996,69.112,90.3084
2694,191.785,69.1576,91.4076
2695,123.9037,69.1779,92.5637
2696,2.4734,69.1531,91.213
2697,164.9273,69.1887,91.4512
2698,189.9466,69.2334,91.6168
2699,188.7874,69.2777,93.4232
2700,-8.3726,69.249,91.3277
2701,106.0475,69.2626,90.8163
2702,179.3149,69.3033,90.6522
2703,172.4905,69.3415,90.3953
2704,163.274,69.3762,91.0832
2705,187.6602,69.4199,93.0507
2706,138.8334,69.4456,93.0041
2707,290.806,69.5274,94.796
2708,-52.2983,69.4824,92.2171
2709,19.3307,69.4639,91.0778
2710,166.2653,69.4996,91.5171
2711,-44.2157,69.4576,90.7853
2712,-34.5268,69.4193,90.223
2713,150.3808,69.4491,89.94
2714,174.2771,69.4878,89.8435
2715,157.7156,69.5203,91.3388
2716,133.5306,69.5438,92.5029
2717,292.1937,69.6258,95.9345
2718,36.824,69.6137,94.9718
2719,18.1226,69.5948,94.8392
2720,38.4725,69.5833,93.7309
2721,257.5461,69.6524,94.9111
2722,180.4366,69.6931,96.6913
2723,17.7564,69.674,95.4731
2724,51.6923,69.6674,95.8887
2725,268.0112,69.7402,97.3036
2726,26.7639,69.7245,95.9253
2727,15.192,69.7045,94.2805
2728,158.8725,69.7371,94.1807
2729,185.1036,69.7794,95.8115
2730,51.5401,69.7727,94.7726
2731,267.4579,69.8451,97.5441
2732,267.892,69.9176,98.8491
2733,38.3179,69.9061,98.7809
2734,262.2522,69.9764,103.4178
2735,273.5419,70.0508,104.2578
2736,172.2927,70.0882,104.7267
2737,-5.5283,70.0606,104.3997
2738,278.3817,70.1367,106.2043
2739,34.7413,70.1237,105.2777
2740,252.1837,70.1902,107.0273
2741,172.8069,70.2276,106.9008
2742,45.0571,70.2184,105.48
2743,278.1157,70.2942,106.696
2744,119.682,70.3122,107.1215
2745,248.0733,70.377,108.323
2746,146.9076,70.4049,108.1539
2747,246.1874,70.4689,109.2024
2748,84.5001,70.474,108.3716
2749,197.9843,70.5203,108.8522
2750,293.3683,70.6014,110.1131
2751,11.0692,70.5797,108.7927
2752,262.8718,70.6496,109.5405
2753,64.0867,70.6472,108.3534
2754,37.3048,70.6351,108.9596
2755,106.0531,70.648,110.7582
2756,277.1388,70.7229,112.2016
2757,34.5272,70.7098,114.1345
2758,129.7812,70.7312,114.9183
2759,116.2032,70.7477,114.5909
2760,265.3921,70.8182,115.7417
2761,3.239,70.7937,115.4665
2762,285.6875,70.8715,118.0481
2763,259.4386,70.9398,120.5772
2764,262.1156,71.0089,122.2206
2765,23.3005,70.9917,120.9166
2766,114.6586,71.0075,122.0019
2767,139.3704,71.0322,124.9666
2768,103.5253,71.0439,126.0708
2769,68.3825,71.043,124.769
2770,105.572,71.0554,125.6674
2771,71.9236,71.0557,125.4473
2772,261.4593,71.1244,126.665
2773,16.5359,71.1047,125.5591
2774,279.0782,71.1797,128.1092
2775,242.6493,71.2415,130.3335
2776,4.4878,71.2175,128.5037
2777,40.9676,71.2066,128.5528
2778,263.9089,71.2759,129.3398
2779,32.2054,71.2619,131.0107
2780,23.2965,71.2446,131.5728
2781,50.3386,71.2371,132.1085
2782,281.3695,71.3126,134.2098
2783,256.5828,71.3792,137.4951
2784,251.031,71.4437,137.2467
2785,34.6365,71.4305,137.8676
2786,-19.7149,71.3978,136.802
2787,26.2735,71.3816,134.7849
2788,234.567,71.4401,138.0651
2789,5.8762,71.4166,136.4248
2790,108.1832,71.4298,136.3476
2791,273.3858,71.5022,137.259
2792,259.9852,71.5697,137.7182
2793,7.1981,71.5466,137.1102
2794,290.6696,71.6251,138.0991
2795,42.9118,71.6148,137.2892
2796,165.739,71.6484,138.9218
2797,-8.5882,71.6198,137.1867
2798,268.6845,71.6902,137.974
2799,47.6678,71.6816,136.5628
2800,172.7771,71.7177,138.3743
2801,276.6937,71.7909,140.0808
2802,45.6153,71.7816,138.7438
2803,-16.7946,71.75,136.8509
2804,71.4075,71.7498,135.9323
2805,-13.128,71.7196,133.9244
2806,125.2338,71.7386,133.7884
2807,284.4147,71.8144,133.7245
2808,276.5585,71.8873,137.0131
2809,277.681,71.9606,139.5966
2810,272.7142,72.032,140.6611
2811,260.2487,72.099,143.7057
2812,256.7457,72.1646,146.6184
2813,243.192,72.2254,147.5465
2814,-7.7818,72.197,145.7259
2815,45.8005,72.1876,144.6068
2816,254.7546,72.2525,145.819
2817,40.6609,72.2413,143.3037
2818,228.5467,72.2967,145.2209
2819,244.4814,72.3578,147.4845
2820,282.6418,72.4324,149.9262
2821,141.8574,72.457,148.7693
2822,254.4239,72.5215,149.5092
2823,179.4015,72.5593,151.1257
2824,261.6197,72.6263,153.2249
2825,39.1409,72.6144,150.9362
2826,23.49,72.597,150.9035
2827,119.8917,72.6138,151.9505
2828,246.8221,72.6754,152.83
2829,236.8375,72.7334,153.3473
2830,291.7382,72.8108,155.7493
2831,284.479,72.8855,155.9195
2832,14.0311,72.8648,153.3809
2833,288.3991,72.9408,155.8817
2834,271.6113,73.0109,155.9753
2835,115.7924,73.026,154.3978
2836,99.4343,73.0354,153.6692
2837,48.8374,73.0268,154.2129
2838,271.4647,73.0967,154.1437
2839,255.843,73.1611,156.3547
2840,259.5933,73.2268,156.4288
2841,309.3045,73.3099,157.7938
2842,242.796,73.3695,159.7712
2843,236.6514,73.4269,159.3565
2844,-188.0749,73.335,156.279
2845,146.3842,73.3607,155.2621
2846,299.9146,73.4403,156.7922
2847,9.0582,73.4176,154.4209
2848,105.6969,73.429,154.6328
2849,115.6966,73.4438,153.81
2850,128.1539,73.463,152.1578
2851,4.7378,73.4389,152.0945
2852,257.8819,73.5036,152.0446
2853,281.9877,73.5767,154.2236
2854,-130.4918,73.5051,152.5456
2855,245.5408,73.5654,153.9405
2856,-8.05,73.5368,151.0886
2857,31.7067,73.5222,151.0604
2858,92.376,73.5288,150.6864
2859,260.1345,73.5941,152.1257
2860,159.36,73.624,151.0654
2861,240.5665,73.6824,153.4386
2862,282.9705,73.7555,153.4115
2863,55.9677,73.7493,151.3768
2864,264.6019,73.8159,151.4016
2865,49.465,73.8074,151.6633
2866,1.5312,73.7822,150.532
2867,20.7107,73.7637,149.3454
2868,245.4246,73.8236,150.7644
2869,281.9941,73.8961,152.9005
2870,-117.6733,73.8294,150.6681
2871,261.6536,73.8948,152.5654
2872,225.1992,73.9475,152.2028
2873,11.8777,73.9259,152.1562
2874,278.1638,73.9969,152.147
2875,270.3032,74.0652,152.4236
2876,256.399,74.1286,154.9427
2877,288.1699,74.203,157.4147
2878,10.9771,74.1811,154.8854
2879,86.6995,74.1854,155.4303
2880,258.2396,74.2493,157.7798
2881,45.6934,74.2394,157.7333
2882,274.8679,74.309,157.6683
2883,327.9176,74.397,158.3816
2884,272.5803,74.4657,158.5971
2885,-5.5687,74.438,158.1951
2886,-69.7407,74.388,157.6948
2887,282.4539,74.4601,160.2566
2888,276.984,74.5302,160.6808
2889,255.8056,74.5929,163.1801
2890,38.4273,74.5804,162.4825
2891,288.056,74.6543,162.6292
2892,262.039,74.7191,162.6498
2893,256.955,74.7821,165.1473
2894,-9.5536,74.7529,162.1451
2895,188.5327,74.7922,163.6013
2896,276.7371,74.8619,164.7113
2897,250.9944,74.9227,167.3071
2898,268.7867,74.9896,167.3081
2899,26.8445,74.973,167.0999
2900,281.9587,75.0444,168.1917
2901,27.6664,75.0281,165.7015
2902,126.3739,75.0458,166.509
2903,172.4652,75.0793,168.4016
2904,53.6699,75.072,168.2243
2905,36.2862,75.0586,168.7184
2906,271.4505,75.1262,170.1806
2907,265.2395,75.1916,169.9888
2908,33.8152,75.1774,167.5614
2909,229.4204,75.2304,167.0788
2910,15.6195,75.2099,164.5078
2911,43.6548,75.1991,162.3419
2912,102.911,75.2086,160.8036
2913,255.075,75.2703,160.9224
2914,25.0716,75.2531,161.2509
2915,24.6975,75.2357,161.0399
2916,162.1554,75.2656,160.1139
2917,252.4008,75.3263,162.2313
2918,70.8151,75.3247,160.654
2919,84.8996,75.328,159.0582
2920,-17.6906,75.2962,156.0548
2921,80.8495,75.2981,155.4448
2922,272.6129,75.3656,155.6266
2923,244.4135,75.4234,156.2768
2924,258.9797,75.4862,156.2504
2925,18.9465,75.4669,156.0484
2926,-76.6445,75.4149,155.0471
2927,254.5713,75.4761,156.3939
2928,287.2483,75.5484,156.7981
2929,151.8822,75.5745,155.9486
2930,285.1542,75.646,155.8827
2931,305.1356,75.7243,156.0893
2932,-163.2568,75.6428,154.3164
2933,247.1862,75.7013,153.9043
2934,17.8933,75.6816,151.3671
2935,-5.8286,75.6538,150.1509
2936,274.204,75.7214,151.8986
2937,265.388,75.786,154.0641
2938,269.9011,75.8521,154.0485
2939,7.0319,75.8287,151.5604
2940,-5.5539,75.801,148.9089
2941,245.3249,75.8586,148.2691
2942,79.3775,75.8598,146.6349
2943,282.8077,75.9301,147.0965
2944,21.9634,75.9118,149.1969
2945,278.3995,75.9806,150.517
2946,183.8381,76.0172,149.3562
2947,-150.3416,75.9404,147.7622
2948,272.6917,76.0071,149.4322
2949,228.223,76.0587,150.5575
2950,266.6033,76.1233,151.942
2951,280.1865,76.1925,154.6964
2952,-15.8571,76.1613,151.959
2953,90.6405,76.1662,150.0456
2954,13.411,76.1449,151.4846
2955,-122.5404,76.0777,147.8038
2956,35.6296,76.064,148.2406
2957,283.1731,76.1341,150.7553
2958,240.49,76.1896,152.2364
2959,276.2246,76.2572,152.3973
2960,53.3175,76.2495,151.3369
2961,148.3585,76.2738,150.4148
2962,268.2014,76.3386,150.2671
2963,260.0132,76.4006,152.3076
2964,253.2358,76.4603,152.1939
2965,256.292,76.5209,154.2622
2966,263.2278,76.5839,156.8791
2967,56.2179,76.577,157.2342
2968,10.281,76.5547,154.8828
2969,136.0123,76.5747,153.4229
2970,-221.0839,76.4745,152.3888
2971,1.2038,76.4491,149.7843
2972,117.5619,76.463,148.708
2973,164.9968,76.4928,150.2392
2974,267.7794,76.5571,150.1353
2975,269.3846,76.6219,150.1261
2976,274.906,76.6885,150.3112
2977,87.3739,76.6921,148.3032
2978,51.9888,76.6838,148.7134
2979,285.1363,76.7538,150.6977
2980,282.251,76.8227,150.9378
2981,-160.7548,76.743,148.8734
2982,54.9154,76.7357,146.6738
2983,244.1193,76.7918,145.8358
2984,260.2606,76.8533,145.7126
2985,30.875,76.8379,146.0771
2986,279.3677,76.9057,149.5682
2987,283.6434,76.975,149.5801
2988,283.4853,77.0441,149.6451
2989,270.2074,77.1087,149.7891
2990,13.546,77.0874,149.5403
2991,29.532,77.0715,146.955
2992,63.2689,77.0669,144.9673
2993,38.4032,77.054,142.7818
2994,270.0544,77.1185,145.5779
2995,111.9755,77.1301,144.8123
2996,254.0797,77.1892,144.5858
2997,273.4415,77.2547,144.8102
2998,285.3982,77.3241,144.9763
2999,283.8648,77.393,147.5465
3000,284.7703,77.4621,147.5747
3001,107.4797,77.4721,148.3728
3002,265.4426,77.5347,149.7635
3003,13.276,77.5133,148.1716
3004,298.2005,77.5868,150.6169
3005,0.5702,77.5611,150.2597
3006,39.5275,77.5485,147.9405
3007,136.2306,77.568,146.6504
3008,282.0591,77.636,149.1329
3009,261.3053,77.697,149.4517
3010,21.7162,77.6784,149.5127
3011,2.5467,77.6535,149.1016
3012,37.4948,77.6401,148.4474
3013,8.029,77.617,145.977
3014,282.9,77.6851,148.5553
3015,274.8107,77.7505,151.0564
3016,45.0385,77.7397,149.8852
3017,276.7878,77.8057,150.1291
3018,238.9607,77.8591,151.8105
3019,-28.6383,77.8238,150.6752
3020,275.3471,77.8892,153.6055
3021,55.7834,77.8819,153.3549
3022,258.3299,77.9416,153.2121
3023,250.7658,77.9987,153.2756
3024,298.5917,78.0717,153.6717
3025,263.6771,78.133,156.119
3026,284.498,78.2012,159.7304
3027,258.244,78.2607,159.7672
3028,81.0731,78.2617,157.7054
3029,265.2272,78.3234,158.8389
3030,296.3355,78.3953,158.9507
3031,271.2804,78.459,158.6121
3032,283.1516,78.5265,163.0762
3033,289.5205,78.596,163.4995
3034,280.8426,78.6627,166.129
3035,283.1874,78.7301,169.0192
3036,317.2517,78.8087,169.4497
3037,292.1233,78.8789,169.717
3038,234.0223,78.93,169.3582
3039,-15.9823,78.8987,169.1281
3040,116.9752,78.9113,170.3534
3041,298.8418,78.9836,170.8886
3042,268.9492,79.046,172.7843
3043,245.6003,79.1008,172.4122
3044,13.1333,79.0791,172.3239
3045,22.3645,79.0605,169.7635
3046,276.5961,79.1253,170.6911
3047,153.3091,79.1497,173.7276
3048,257.8585,79.2083,173.5793
3049,277.513,79.2733,174.0722
3050,37.5835,79.2597,171.782
3051,157.9325,79.2854,170.5595
3052,13.7002,79.264,170.855
3053,-123.1623,79.1977,168.717
3054,23.022,79.1793,168.8131
3055,-5.8788,79.1514,169.9797
3056,287.9147,79.2197,172.5026
3057,217.8637,79.2651,171.8495
3058,184.4903,79.2995,171.2895
3059,239.4248,79.3518,170.9215
3060,2.9535,79.3269,170.4179
3061,-0.1502,79.3009,168.9328
3062,27.214,79.2839,166.5229
3063,57.7892,79.2769,164.5007
3064,300.8348,79.3492,164.9766
3065,-22.8781,79.3158,162.1849
3066,-76.0043,79.2652,158.7926
3067,243.5877,79.3188,160.6663
3068,-1.8416,79.2923,160.5451
3069,101.8097,79.2996,160.2031
3070,-56.0909,79.2555,161.853
3071,237.6916,79.3071,164.2179
3072,316.0781,79.3842,166.203
3073,288.7888,79.4523,167.441
3074,-29.9303,79.4168,164.4639
3075,-26.5305,79.3823,161.5047
3076,244.3064,79.4359,161.1987
3077,54.5635,79.4278,160.8706
3078,-194.3869,79.3389,158.4069
3079,260.3918,79.3977,158.1594
3080,35.5219,79.3834,155.6921
3081,10.2081,79.361,157.4017
3082,56.741,79.3536,157.42
3083,268.2745,79.4149,157.6616
3084,84.2344,79.4165,155.9013
3085,13.7317,79.3952,155.7299
3086,28.7801,79.3788,153.224
3087,-6.1785,79.3511,150.3258
3088,30.5679,79.3353,147.7966
3089,263.0692,79.3948,147.7252
3090,6.2399,79.3711,147.6522
3091,118.1741,79.3836,148.5386
3092,128.7368,79.3996,149.1933
3093,-11.6866,79.3702,148.6924
3094,265.9352,79.4305,148.6512
3095,268.8186,79.4916,150.2196
3096,287.2599,79.5588,150.5514
3097,253.7914,79.615,150.3549
3098,251.8325,79.6706,150.0192
3099,294.0996,79.7398,150.1216
3100,63.5693,79.7346,147.9096
3101,102.5788,79.7419,147.8606
3102,299.8522,79.8129,148.2047
