episode,reward, average reward, 100-episode running mean reward
485,103.93206952131187,-72.40314834668484,19.814372133544985
486,-2.146591182726577,-72.25858752947505,20.28495179635728
487,-21.811401722260996,-72.1549998789469,19.79921762267708
488,237.66696181501334,-71.52011880990189,22.205601053863592
489,-42.740873417942495,-71.46126554734164,21.777769427564277
490,157.04796928689507,-70.99492017012892,22.211534905235887
491,-35.29561979420868,-70.92221283738773,21.807774780404596
492,-77.34378553822546,-70.93526481442197,22.04202236805778
493,151.32303062572518,-70.48443662894499,21.287217282074977
494,196.94355136040426,-69.94308442653741,22.83266875091559
495,-28.790632956241023,-69.85994816094085,22.667231645733455
496,170.4440605283924,-69.37546427245428,24.60397938094587
497,-39.395033270262516,-69.31514147365712,24.84613431308659
498,-30.194350946328843,-69.23658566938538,24.791037331431035
499,141.80973473603163,-68.81364715153886,26.307944203111898
500,110.71863720094069,-68.45458258283388,27.841566772068514
501,164.69968693190737,-67.98920479937134,27.463874638849106
502,-248.24838269825676,-68.34828682705836,24.99462411134139
503,88.81503562354781,-68.03583489375696,25.48709865263277
504,-23.031375034181917,-67.94654033054351,25.219920856091484
505,204.36479624621916,-67.40730996108456,27.608044692494914
506,-66.51859706927617,-67.40555361149602,27.36404304022618
507,147.38641112338448,-66.98190082109191,28.03336031003562
508,125.21335618046547,-66.6035637010101,27.358316754242455
509,-35.211963842941316,-66.54189061680958,26.858176591633093
510,148.56407325307748,-66.12011421706471,26.39116691406131
511,180.1233987082171,-65.63822867317961,28.374754867660123
512,133.80232839810145,-65.24869633514976,30.01435127225583
513,163.68678482564192,-64.80242834068429,31.299124661176002
514,159.99478989864758,-64.36507966706691,32.659764403100034
515,-51.43464798925074,-64.33997203274104,32.37792652412979
516,154.71686262260192,-63.91544328340899,33.9476053348255
517,-22.695690158408716,-63.835714553960244,33.87833935071157
518,-54.555740204627185,-63.817799545563844,33.39061044079069
519,-44.81555457487734,-63.78118635679567,33.08500018400387
520,138.9437456173406,-63.39133071838387,34.189551076822376
521,-48.2310298786294,-63.362232252280684,34.09358991001661
522,160.4744332702584,-62.93342637963215,35.915319605783445
523,37.545678870992276,-62.74130571949711,35.88460621516368
524,40.61698697188594,-62.54405706932272,36.485785872325934
525,140.9318750157294,-62.15648386535119,35.32200346079019
526,-24.873433497031186,-62.08560354145705,33.50529288336893
527,3.277163560081469,-61.961575520391506,33.94665048779827
528,-75.91304614299386,-61.98799876020704,33.16053683073042
529,-53.71775427001924,-61.97236502771141,32.88698135757421
530,108.57863078226994,-61.65057069599447,34.041478234604185
531,108.22674178196978,-61.330651086808096,35.005942575463855
532,131.22317199384486,-60.9687078103407,36.31312646093527
533,-5.759658517794012,-60.86512610435093,36.21072091196158
534,38.462368176673614,-60.67911956075351,36.5070661086501
535,188.8487772819763,-60.21271227693533,38.472254253871526
536,19.03153095600033,-60.06486853956045,38.83453601758568
537,148.71384894414405,-59.676081356164346,40.31599279637113
538,228.17445416313524,-59.14104318605413,41.30183134743817
539,83.82255503711679,-58.87580459936921,41.96795090179851
540,86.96362849206753,-58.60573157512581,43.219009413732294
541,-46.91660146083661,-58.58412504996076,42.76349797916557
542,173.22055601058764,-58.156441136564915,44.57359062410903
543,-5.321667242724867,-58.059139527183994,44.53543100095978
544,-53.74810973489602,-58.051214840065825,44.33021510705893
545,163.34251256957168,-57.64498781729585,45.96090788390084
546,-57.080430969045004,-57.643953830394295,45.527040349983906
547,-55.213514338600696,-57.63951061377309,44.792468972130116
548,-60.41565597334664,-57.64457657245845,42.445827385245146
549,-46.64585086197707,-57.62454246369619,40.47430940692587
550,179.77086761461373,-57.19291444537199,42.43071047039653
551,-61.45130729903515,-57.200642926050136,42.18019120789796
552,-1.7580641000862631,-57.100203471655284,42.676305758945375
553,110.73486794148815,-56.79670424667672,43.87260317141268
554,97.99828060418159,-56.517290916621015,45.306853223233176
555,-70.93238926488694,-56.54326406679807,42.6448514096309
556,-4.292761703141224,-56.449288343122426,42.710727802852404
557,167.67343655762517,-56.04691361260044,44.43181914326003
558,-16.271569849136576,-55.97563163452972,43.71503545086872
559,181.23889898026863,-55.55127648137266,44.268180385643944
560,-88.69330961098657,-55.61045868338984,43.02400961060707
561,156.56949632669762,-55.23224129478005,45.16719234137158
562,170.96368384911395,-54.82975744221085,45.51804209664927
563,112.35945885432751,-54.53279613440172,44.51603617000407
564,-295.5016245956298,-54.96004583025496,39.88417036067484
565,47.10537428553222,-54.77939906898808,40.66972424334653
566,161.93128889470626,-54.39651799484727,42.60079009542207
567,185.43491634718004,-53.97353486549626,44.68406103830989
568,-8.77469794687923,-53.89395944838602,44.65674722998796
569,179.76890235307016,-53.48330415523759,46.579425607187865
570,201.49362292085337,-53.03597621299883,48.85480034747636
571,122.19557308376471,-52.729090837698024,50.11842818397662
572,117.21558727348625,-52.43198475708406,51.15820236082223
573,-97.00267566567909,-52.509769557971666,50.42728926780079
574,204.49231811633547,-52.06203072927078,52.60415203713484
575,-57.679707036667125,-52.07180060110973,52.604066919522495
576,13.817907707432497,-51.957408746407395,52.3278042923162
577,166.94677476396308,-51.57802541276724,55.52943736749781
578,-234.19284475539197,-51.89396800678561,53.88134016297463
579,-40.65500252905761,-51.87455701286899,52.40056440466441
580,0.6453409025133268,-51.784005464739025,52.842840418002396
581,194.28081123568856,-51.36048598676926,54.690197896723085
582,113.82863482252769,-51.07665588228594,55.63760812051847
583,50.93820890714687,-50.90167326686667,54.987703630248404
584,-35.364982109250306,-50.875069343651575,55.084185209709496
585,188.06873851300134,-50.46661839005046,55.92555189962639
586,-37.74393871401542,-50.44490733258282,55.5695784243135
587,149.24948509639373,-50.104712456213186,57.28018729250005
588,-48.89225346724169,-50.1026504511299,54.414595139677495
589,175.19460137070627,-49.72014238352067,56.593949887563994
590,143.48998249022193,-49.39266759559907,56.45837001959727
591,184.13720993411044,-48.99752397879753,58.65269831688045
592,196.08045987681928,-48.58354089796033,61.38694077103089
593,3.0754600605440183,-48.49642622518039,59.90446506537909
594,120.91395114922146,-48.211223569667936,59.144169063267256
595,-259.50798265048445,-48.566344173165106,56.83699556632482
596,-41.8002635753697,-48.55499168894062,54.714552325287194
597,-35.070028599983196,-48.53240381106967,54.75780237198999
598,-48.162487212811705,-48.53178522144047,54.578121009325166
599,-28.27546990326219,-48.497968334431825,52.87726896293223
600,159.15180042578888,-48.15188538649812,53.36160059518072
601,194.23506611407385,-47.74857931079002,53.65695438700237
602,161.55922375781185,-47.40089193027739,57.75503045156305
603,174.5099755645082,-47.03288054139715,58.61197985097266
604,136.1561280932371,-46.72958748074378,60.20385488224685
605,144.3495961145691,-46.413754119429214,59.603702880930356
606,15.314125534323102,-46.311892931881765,60.422030106966346
607,167.0115637412167,-45.96045395877946,60.61828163314467
608,167.96379593459054,-45.60860486356011,61.045786030685925
609,215.86935956911105,-45.17924860012387,63.55659926480646
610,207.29200450561393,-44.765361299950534,64.14387857733182
611,206.02211832392638,-44.35490715981325,64.4028657734889
612,92.64149745110853,-44.13105682548168,63.991257464018965
613,2.360901701953823,-44.05521349998831,62.377998632782095
614,174.92720567475362,-43.698564608824235,62.527322790543145
615,196.44426886181594,-43.30808845683946,65.00611195905381
616,127.46428453371189,-43.03086057860804,64.73358617816491
617,174.91381671541694,-42.67762771427413,66.70968124690317
618,125.86909432438358,-42.40489839058698,68.51392959219328
619,231.30107525397622,-41.96272395820481,71.27509589048181
620,-6.629489201708898,-41.90573486988788,69.81936354229133
621,-76.24375346749328,-41.96102958582605,69.53923630640267
622,-36.70775706071012,-41.9525838100622,67.567414403093
623,156.91016053216643,-41.633381973236794,68.76105921970473
624,195.0546658357041,-41.2540742043122,70.30543600834292
625,-128.46576974069077,-41.39361291717041,67.61145956077873
626,-17.736825294952553,-41.355822521607756,67.68282564279951
627,234.0601780221339,-40.91656255263847,69.99065578742004
628,-18.368825845826116,-40.88065851329641,70.56609799039171
629,105.6056592525963,-40.64777088568768,72.15933212561788
630,10.940293629835386,-40.56588506899637,71.18294875409352
631,107.66786787326163,-40.33096628461879,71.17736001500644
632,95.15213964382258,-40.11659428156746,70.81664969150621
633,171.7520648684806,-39.78188865889756,72.59176692536897
634,64.03838592307733,-39.61813428258529,72.847527102833
635,158.82560061543,-39.30562446384826,72.54729533616752
636,149.30950660265364,-39.00905979236005,73.85007509263406
637,173.3671020816625,-38.67565922426896,74.09660762400925
638,40.9753664182323,-38.55081435649075,72.22461674656023
639,-36.47305651997885,-38.547562779281805,71.02166063098927
640,135.51955874999146,-38.27558290189232,71.5072199335685
641,138.14911944979687,-38.000349356881884,73.35787714267484
642,145.39305217614452,-37.71468985293636,73.07960210433042
643,130.48981914692678,-37.453096526342485,74.43771696822691
644,168.05442435370713,-37.13398546907533,76.65574230911295
645,-37.203240229125086,-37.134092840796335,74.65028478112599
646,187.80059590153007,-36.785896728192114,77.09909504983173
647,207.38725823043188,-36.4085039075451,79.72510277552206
648,222.76368922221243,-36.008546819381884,82.55689622747765
649,202.8655747590565,-35.640481917103855,85.05201048368798
650,-34.150509492142355,-35.63818965183469,82.91279671262042
651,241.2654683769477,-35.21283841062304,85.93996446938024
652,20.327271594740946,-35.12765419282341,86.16081782632851
653,171.27408562818576,-34.81157189600716,86.76621000319548
654,144.09869343959335,-34.53800879916373,87.2272141315496
655,96.09322819124463,-34.33857179612494,88.89747030611093
656,10.11232545880373,-34.270811282016815,89.04152117773037
657,174.2187293612493,-33.95347560371656,89.10697410576664
658,220.7626812944417,-33.56636898229078,91.47731661720242
659,162.77486935533653,-33.268430836103185,91.2926763209531
660,38.71313697633493,-33.15936785456919,92.56674078682632
661,48.10167285361624,-33.036431333074205,91.4820625520955
662,23.00648769807284,-32.951774355685764,90.00249059058507
663,148.15759031069126,-32.678607893142214,90.36047190514871
664,128.18498354144143,-32.43634344821061,94.59733798651943
665,222.78399926756433,-32.05255345916433,96.35412423633974
666,44.972465671473,-31.936900277286497,95.18453600410741
667,144.4398314049899,-31.672467396203626,94.77458515468552
668,-9.182303428262497,-31.638799486071974,94.77050909987169
669,187.92277058462196,-31.310605808836254,94.85204778218721
670,-48.3506130609035,-31.336038655481133,92.35360542236964
671,89.41210167823303,-31.156086136354883,92.02577070831433
672,133.2775252765938,-30.911393262228483,92.18639008834538
673,147.86093691299487,-30.645758299115222,94.63502621413214
674,146.75003742396063,-30.38255978914033,94.05760340720838
675,1.2897626895025585,-30.335637829912713,94.64729810447007
676,175.10649266447177,-30.03172935285001,96.26018395404047
677,-19.731809906088504,-30.016515291628796,94.39339810733996
678,-32.29798074533619,-30.019880284923353,96.41234674744054
679,167.73526625577097,-29.728635591932637,98.4962494352888
680,150.57832755094216,-29.463478293193116,99.9955793017731
681,67.17306784752483,-29.321574407523926,98.72450186789146
682,209.56520137744945,-28.97130054273658,99.68186753344067
683,104.69897767681702,-28.775590032898286,100.21947522113736
684,233.09199648805387,-28.392742684183446,102.90404500711041
685,217.28959349470904,-28.034082339396743,103.19625355692747
686,178.46097158071723,-27.733069141262465,105.35830265987481
687,208.9835937099763,-27.388503402032132,105.95564374601061
688,168.89998302281356,-27.10320036943788,108.13356611091118
689,207.02845705804054,-26.76338664312804,108.4519046677845
690,209.15428536352312,-26.42147697355318,109.10854769651756
691,228.40497680619646,-26.052697735087552,109.55122536523841
692,239.1388324442764,-25.669472980493097,109.98180909091298
693,163.81407170958033,-25.396047952080295,111.58919520740334
694,251.72469013161535,-24.99673853121041,112.89730259722728
695,224.02557868575553,-24.6384330388119,117.7326382105897
696,241.48074529209308,-24.256077897531867,120.56544829926432
697,221.242611729033,-23.90385596119533,123.12857470255445
698,224.7640771430977,-23.547598177378294,125.85784034611355
699,254.8048595447047,-23.149382930279458,128.68864364059323
700,142.2058152573314,-22.913161218582875,128.51918378890866
701,218.54036514168797,-22.56871966885353,128.76223677918483
702,253.67447586997247,-22.175210843299645,129.6833893003064
703,-330.54543493141193,-22.613859810708053,124.63283519534721
704,245.30716476824583,-22.23329017352204,125.7243455620973
705,-15.349658669807722,-22.223526157204716,124.12735301425354
706,214.0722016977649,-21.88882965882657,126.11493377588795
707,36.790427367881634,-21.805832124135332,124.81272241215461
708,288.19633239067537,-21.36797595956639,126.01504777671543
709,132.7434256523738,-21.150611500311186,125.18378843754806
710,-149.85385346159785,-21.331883672087645,121.61232985787593
711,-14.450549947182125,-21.322205284288902,119.40760317516488
712,224.23373595798404,-20.97732334434189,120.72352556023361
713,245.28573201493583,-20.60388287399227,123.15277386336344
714,228.26447802755212,-20.255327746679185,123.68614658689141
715,221.6532043829829,-19.91699413530903,123.93823594210308
716,126.86246677506523,-19.7119948882275,123.93221776451661
717,219.94989650534419,-19.37773841487524,124.38257856241587
718,204.11566252751294,-19.066466268715924,125.16504424444719
719,251.2047116545539,-18.690567551159223,125.36408060845297
720,149.91862602465847,-18.45638811563724,126.92956176071667
721,232.00208249626596,-18.109011596064562,130.01202012035424
722,203.39306334752135,-17.802222018580366,132.4130283244366
723,174.98250516541873,-17.535576476140534,132.59375177076907
724,228.29994473059176,-17.196024651269354,132.92620455971795
725,222.5563653838543,-16.86533169949677,136.4364259109634
726,147.42049166152734,-16.6390426866028,138.08799908052822
727,2.9255159796819905,-16.612131326676685,135.7766524601037
728,231.62764473324333,-16.271142623297678,138.27661716589438
729,137.6755644037675,-16.05996744219059,138.59731621740607
730,228.78937786682508,-15.724557380123443,140.77580705977599
731,238.05873308404284,-15.377384616150575,142.0797157118838
732,242.40108825574828,-15.025228232445796,143.55220519800307
733,203.67463798168998,-14.726865522740288,143.87143092913516
734,-56.44398845755797,-14.783700840090178,142.6666071853288
735,270.184330317201,-14.395989233073458,143.7801944823465
736,217.34561319115747,-14.081122925431842,144.46055554823155
737,228.57515033217152,-13.75187425072682,145.01263603073664
738,254.66413806948043,-13.3881669169596,147.1495237472491
739,232.9096214698946,-13.054881682335981,149.84335052714786
740,226.71494420539952,-12.73086840410931,150.75530438170193
741,167.65585809409097,-12.487431526243993,151.05037176814488
742,238.76536772928856,-12.148815893824139,151.98409492367634
743,236.72621910220565,-11.813856223573758,153.0464589232291
744,183.26791031186067,-11.55164954812291,153.19859378281063
745,201.3190604629478,-11.265917051463754,155.58381678973137
746,137.23099107595283,-11.066859533866683,155.07812074147557
747,249.08704233898868,-10.718594604987363,155.49511858256113
748,256.0568149990958,-10.361942987869602,155.82804984032998
749,59.322118580648244,-10.268906857604556,154.39261527854592
750,251.18960498094293,-9.92029550848649,157.24601642327679
751,210.42670818661267,-9.62689070995773,156.93762882137344
752,-232.09270240164932,-9.922722906356265,154.41342908140953
753,299.15756383725954,-9.51225771811773,155.69226386350027
754,236.63145366102975,-9.185807172522045,156.61759146571464
755,261.3631584956414,-8.82746417163706,158.2702907687586
756,226.26878255351494,-8.516490300307495,160.4318553397057
757,227.1207570770105,-8.20521256268884,160.96087561686332
758,260.5681680956239,-7.850630266305846,161.35893048487512
759,242.6530332305287,-7.520585913872596,162.15771212362705
760,233.15784882025767,-7.2039037629066405,164.1021592420663
761,285.391129300622,-6.8194162030334065,166.4750538065363
762,269.5197212317445,-6.456766416373594,168.94018614187303
763,223.89191403630605,-6.154867752608614,169.69752937912918
764,264.67718752501764,-5.800375533658843,171.06245141896497
765,248.50331078508157,-5.4679524142879385,171.31964453414014
766,255.36186259556436,-5.127443517408236,173.42353850338105
767,187.3904019334608,-4.8764424151254895,173.85304420866575
768,225.911967251987,-4.575936673371435,176.20398691546828
769,204.0613260507598,-4.304626838879717,176.36537247012967
770,196.4627132305274,-4.043890033594776,178.813505733044
771,192.2376301133733,-3.7893095924184177,179.84176101739536
772,4.971122180117309,-3.7779618828684987,178.5586969864306
773,224.11685479274573,-3.483143232576632,179.3212561652281
774,225.68554316136326,-3.187059658424261,180.11061122260213
775,217.04118521871544,-2.9028941811634335,182.26812544789428
776,253.58486630403937,-2.572368716620648,183.0529091842899
777,217.17165544016385,-2.2895578747200234,185.42194383775245
778,269.14340894677684,-1.940672313252809,188.43635773467358
779,260.4244979416595,-1.6038749188305823,189.36325005153245
780,224.10143635715625,-1.314509135143425,190.09848113959458
781,251.44991679574468,-0.9908671045020795,191.94124962907676
782,264.2740642711212,-0.6516536372698244,192.48833825801347
783,219.0880863308991,-0.371015399762584,193.63222934455433
784,245.03234792937968,-0.05800090572030076,193.7516328589676
785,265.9453784642259,0.28085690239427874,194.23819070866273
786,269.08586360110445,0.6228480050643923,195.1444396288666
787,186.333201264317,0.8588204996759017,194.91793570441004
788,206.04834545932786,1.1192132978480474,195.28941932877515
789,255.0950139883867,1.4411091162137486,195.77008489807864
790,220.2978093182054,1.7181429139377853,195.88152013762547
791,219.95047420674575,1.9940371380753494,195.79697511163096
792,181.22414703001147,2.220337781878284,195.21782825748832
793,256.4824903868214,2.5409710134103776,196.14451244426073
794,223.1680771443462,2.818838905262937,195.85894631438805
795,281.938029721461,3.169932227044316,196.43807082474507
796,217.8306100674252,3.4396064454367523,196.20156947249833
797,140.2873278236592,3.611309985434521,195.39201663344463
798,199.56937300351638,3.856871467913325,195.14006959204883
799,264.171187677703,4.18267161335736,195.23373287337884
800,274.7950832184396,4.520937127863736,196.55962555298993
801,249.34760761505436,4.826588401880203,196.86769797772362
802,273.7076558752424,5.161851578280908,197.06802977777633
803,217.55537842586608,5.4263516117150115,202.54903791134907
